raw_row_id,office_id,office_name,office_street_address,office_city,office_state,office_zip_code,office_phone_number,empl_id,employee_first_name,employee_last_name,employee_job_title,employment_type,hire_date,employee_email,employee_phone_number,license_id,license_eff_date,license_exp_date,license_state,client_id,client_first_name,client_last_name,client_corp_name,client_tax_id,client_phone_number,client_email,client_type,client_req_id,req_state,req_city,req_zip_code,req_property_type_id,req_property_type_name,req_bedrooms,req_bathrooms,amenity_id,amenity_name,unit_id,property_zip_code,unit_number,building_number,property_street,property_city,property_state,property_county,property_type_id,property_type_name,listing_id,listing_price,listing_status,appointment_id,appointment_date,appointment_time,appointment_notes,appointment_status,transaction_id,transaction_amount,transaction_commission,transaction_date,transaction_type,client_role,open_house_id,open_house_date,open_house_time,neighborhood_zip_code,neighborhood_name,school_id,school_name,school_street,school_city,school_state,school_county,school_zip_code,station_id,transit_type
416,9,Greenwich Office,40 Field Point Rd,GREENWICH,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,105,Leah,Baker,,,5552050105,leah.baker105@email.com,Individual,1415,NY,GREENWICH,6830,5,Co-op,4,1,,,154,6830,,420,Putnam Ave,Greenwich,CT,Fairfield,5,Co-op,154,1597674,Pending,416,4/17/26,15:00,family interested in schools,Completed,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
417,5,Chelsea Office,456 8th Ave,NEW YORK,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,17,,,Blue Peak LLC,27-1000017,5551170017,deals17@bluepeakllc.com,Corporation,1416,NJ,NEW YORK,10001,3,Apartment,2,1,1,Gym,83,10001,12A,615,8th Ave,New York,NY,New York,3,Apartment,83,6390,Active,,,,,,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
418,1,Hoboken Office,123 River St,Hoboken,NJ,7030,(201) 555-1111,6,Louis,Guevara,Transaction Coordinator,FT,7/13/24,louisguevara@dreamhomesnyc.com,201-555-0006,,,,,174,Jason,Kim,,,5552740174,jason.kim174@email.com,Individual,1417,NJ,Hoboken,7030,5,Co-op,2,2,5,Doorman,2,7030,35B,213,Washington St,Hoboken,NJ,Hudson,5,Co-op,2,1121029,Withdrawn,418,4/19/26,15:00,First showing,scheduled,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
419,1,Hoboken Office,123 River St,HOBOKEN,NJ,7030,2015551111,3,Hana,Mora,Agent,FT,4/7/21,hanamora@dreamhomesnyc.com,2015550003,1003,4/7/21,4/7/23,NJ,184,Chris,Bailey,,,5552840184,chris.bailey184@email.com,Individual,1418,CT,HOBOKEN,7030,4,Townhouse,1,2,6,Laundry,11,7030,,931,Washington St,Hoboken,NJ,Hudson,4,Townhouse,11,885612,Pending,419,4/20/26,13:30,late showing,Completed,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
420,10,NEW HAVEN OFFICE,275 Chapel St,New Haven,CT,6510,2035552020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,2035550058,1058,11/9/20,11/9/22,CT,118,Dylan,Cole,,,5552180118,dylan.cole118@email.com,Individual,1419,NY,New York,6510,1,Condo,2,2,,,165,6510,,804,Chapel St,New Haven,CT,New Haven,1,Condo,165,412241,Active,420,4/21/26,15:00,investor inquiry,scheduled,420,401265.74,10120.1,3/16/26,sale,seller,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,bus
421,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,41,Gwendolyn,Bridges,Agent,PT,6/2/24,gwendolynbridges@dreamhomesnyc.com,9145550041,1041,6/2/24,6/2/26,NY,173,Hannah,Garcia,,,5552730173,hannah.garcia173@email.com,Individual,1420,NY,Montclair,10601,2,House,2,2,,,122,10601,26B,437,Mamaroneck Ave,White Plains,NY,Westchester,2,House,122,1132063,Active,421,4/22/26,9:00,investor inquiry,Canceled,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
422,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,39,Zariyah,Gould,Agent,FT,4/25/22,zariyahgould@dreamhomesnyc.com,914-555-0039,1039,4/25/22,4/25/24,NY,44,,,Harborview Capital,54-1000044,5551440044,deals44@harborviewcapital,Corporation,1421,CT,White Plains,11201,2,House,2,2,4,Elevator,123,10601,,881,Main St,White Plains,NY,Westchester,2,House,123,514768,Pending,,,,,,422,527753.2,13229.59,3/18/26,sale,seller,422,4/7/26,12:00,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,subway
423,10,New Haven Office,275 Chapel St,NEW HAVEN,CT,6510,2035552020,59,Sergio,Harrison,Agent,PT,12/11/21,sergioharrison@dreamhomesnyc.com,2035550059,1059,12/11/21,12/11/23,CT,128,Mia,Chen,,,5552280128,mia.chen128@email.com,Individual,1422,CT,HOBOKEN,6830,2,House,2,1,1,Gym,167,6510,,511,Chapel St,New Haven,CT,New Haven,4,Townhouse,167,641740,Pending,423,4/24/26,15:00,follow-up,Scheduled,,,,,,,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,bus
424,10,New Haven Office,275 Chapel St,New Haven,CT,6510,2035552020,56,Pearl,Roberson,Senior Agent,FT,9/5/18,pearlroberson@dreamhomesnyc.com,2035550056,1056,9/5/18,9/5/20,CT,59,Sara,Scott,,,5551590059,sara.scott59@email.com,Individual,1423,CT,New Haven,6510,5,Co-op,3,2,,,177,6510,14A,795,Orange St,New Haven,CT,New Haven,5,Co-op,177,964923,Pending,,,,,,424,933320.3,22453.81,3/20/26,sale,buyer,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
425,7,WHITE PLAINS OFFICE,10 Main St,White Plains,NY,10601,9145551717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,9145550040,1040,5/27/23,5/27/25,NY,14,Tara,Hall,,,5551140014,tara.hall14@email.com,Individual,1424,NY,White Plains,10601,4,Townhouse,1,2,4,Elevator,119,10601,5A,848,Hamilton Ave,White Plains,NY,Westchester,4,Townhouse,119,724381,Closed,425,4/26/26,9:00,commuting buyer,scheduled,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,bus
426,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,105,Leah,Baker,,,5552050105,leah.baker105@email.com,Individual,1425,NJ,Hoboken,7030,1,Condo,3,2,,,1,7030,9A,35,Washington St,Hoboken,NJ,Hudson,1,Condo,1,1422246,Active,426,4/27/26,17:15,investor inquiry,scheduled,426,1433759.22,34218.6,3/22/26,sale,buyer,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
427,8,STAMFORD OFFICE,300 Atlantic St,Stamford,CT,6901,2035551818,44,August,Walsh,Senior Agent,FT,9/8/20,augustwalsh@dreamhomesnyc.com,2035550044,1044,9/8/20,9/8/22,CT,17,,,Blue Peak LLC,27-1000017,5551170017,deals17@bluepeakllc.com,Corporation,1426,CT,Stamford,6901,5,Co-op,4,3,2,Pool,127,6901,23A,467,Broad St,Stamford,CT,Fairfield,5,Co-op,127,814263,Closed,427,4/28/26,15:00,investor inquiry,canceled,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,train
428,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,(203) 555-1919,51,Jakob,Calhoun,Agent,FT,4/22/20,jakobcalhoun@dreamhomesnyc.com,203-555-0051,1051,4/22/20,4/22/22,CT,83,Hannah,Scott,,,5551830083,hannah.scott83@email.com,Individual,1427,CT,Montclair,6510,2,House,2,3,,,147,6830,,374,Putnam Ave,Greenwich,CT,Fairfield,2,House,147,1546849,Pending,428,4/29/26,10:30,investor inquiry,scheduled,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
429,5,Chelsea Office,456 8th Ave,New York,NY,10001,(212) 555-1515,28,Finn,Woods,Agent,FT,5/3/18,finnwoods@dreamhomesnyc.com,212-555-0028,1028,5/3/18,5/3/20,NY,91,Jane,Bell,,,5551910091,jane.bell91@email.com,Individual,1428,NY,New York,10001,5,Co-op,2,1,3,Parking,79,10001,5B,582,W 28th St,New York,NY,New York,5,Co-op,79,1316271,Active,429,4/30/26,10:30,virtual tour,Canceled,429,1343167.54,48990.02,3/25/26,rental,renter,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
430,5,CHELSEA OFFICE,456 8th Ave,New York,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,98,Mia,Lee,,,5551980098,mia.lee98@email.com,Individual,1429,NY,New York,10001,3,Apartment,3,2,3,Parking,83,10001,12A,615,8th Ave,New York,NY,New York,3,Apartment,83,6390,Active,430,5/1/26,17:15,virtual tour,scheduled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,bus
431,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,16,Miles,Bailey,,,5551160016,miles.bailey16@email.com,Individual,1430,CT,Greenwich,6830,3,Apartment,2,1,,,156,6830,19B,35,Mason St,Greenwich,CT,Fairfield,3,Apartment,156,6556,Active,431,5/2/26,10:30,price sensitive,completed,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
432,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,(609) 555-1414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,609-555-0020,1020,9/14/24,9/14/26,NJ,140,Mason,Ross,,,5552400140,mason.ross140@email.com,Individual,1431,NY,Princeton,7030,4,Townhouse,1,2,6,Laundry,63,8542,,835,Witherspoon St,Princeton,NJ,Mercer,4,Townhouse,63,1095188,Active,,,,,,432,1075638.21,27919.3,3/28/26,sale,seller,432,4/17/26,13:00,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,bus
433,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,106,Miles,Lopez,,,5552060106,miles.lopez106@email.com,Individual,1432,NJ,Hoboken,7030,5,Co-op,2,1,,,36,7302,23A,631,Marin Blvd,Jersey City,NJ,Hudson,5,Co-op,36,1306794,Pending,,,,,,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,bus
434,10,New Haven Office,275 Chapel St,new haven,CT,6510,2035552020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,2035550058,1058,11/9/20,11/9/22,CT,20,Mason,Ross,,,5551200020,mason.ross20@email.com,Individual,1433,CT,JERSEY CITY,6510,1,Condo,3,2,,,163,6510,15B,588,Chapel St,New Haven,CT,New Haven,1,Condo,163,468710,Active,434,5/5/26,12:00,virtual tour,scheduled,,,,,,,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
435,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,87,Bella,Morris,,,5551870087,bella.morris87@email.com,Individual,1434,NJ,White Plains,10601,1,Condo,1,3,4,Elevator,47,7042,10B,567,Bloomfield Ave,Montclair,NJ,Essex,1,Condo,47,773982,Pending,435,5/6/26,10:30,late showing,completed,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,subway
436,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,198,,,Pine Street Ventures,30-1000198,5552980198,deals198@pinestreetventures,Corporation,1435,CT,Greenwich,6830,4,Townhouse,1,1,3,Parking,148,6830,,334,Mason St,Greenwich,CT,Fairfield,4,Townhouse,148,2707659,Active,,,,repeat row,,,,,,,,436,4/21/26,12:00,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
437,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,198,,,Pine Street Ventures,30-1000198,5552980198,deals198@pinestreetventures,Corporation,1436,NJ,Princeton,6901,4,Townhouse,2,1,,,60,8542,,875,Witherspoon St,Princeton,NJ,Mercer,4,Townhouse,60,1599778,Withdrawn,437,5/8/26,13:30,commuting buyer,Completed,437,1558576.42,44588.92,4/2/26,sale,buyer,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,ferry
438,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,(973) 555-1313,13,Tiffany,Griffith,Manager,FT,2/27/24,tiffanygriffith@dreamhomesnyc.com,973-555-0013,,,,,126,Noah,Kim,,,5552260126,noah.kim126@email.com,Individual,1437,NY,Brooklyn,7042,3,Apartment,1,3,4,Elevator,42,7042,18A,132,Valley Rd,Montclair,NJ,Essex,3,Apartment,42,4463,Active,438,5/9/26,13:30,commuting buyer,scheduled,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,subway
439,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,167,Ruby,Price,,,5552670167,ruby.price167@email.com,Individual,1438,NJ,Jersey City,10601,1,Condo,2,2,1,Gym,17,7030,,93,Hudson St,Hoboken,NJ,Hudson,5,Co-op,17,923432,Active,439,5/10/26,10:30,price sensitive,scheduled,,,,,,,439,4/24/26,12:00,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
440,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,41,Ryan,Cooper,,,5551410041,ryan.cooper41@email.com,Individual,1439,NY,Brooklyn,11201,1,Condo,4,1,1,Gym,96,11201,,370,Joralemon St,Brooklyn,NY,Kings,1,Condo,96,552331,Active,440,4/1/26,12:00,commuting buyer,Canceled,,,,,,,440,4/25/26,13:00,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
441,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,121,,,Blue Peak LLC,42-1000121,5552210121,deals121@bluepeakllc.com,Corporation,1440,NY,White Plains,10001,3,Apartment,3,3,,,85,10001,27B,391,W 26th St,New York,NY,New York,3,Apartment,85,7978,Withdrawn,441,4/2/26,9:00,follow-up,scheduled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
442,2,JERSEY CITY OFFICE,90 Hudson St,Jersey City,NJ,7302,2015551212,12,Emiliano,Durham,Transaction Coordinator,FT,1/25/23,emilianodurham@dreamhomesnyc.com,2015550012,,,,,1,Jane,Roe,,,5551010001,jane.roe1@email.com,Individual,1441,NJ,Jersey City,7042,1,Condo,3,2,4,Elevator,35,7302,2A,809,Marin Blvd,Jersey City,NJ,Hudson,1,Condo,35,1351517,Pending,442,4/3/26,15:00,family interested in schools,completed,442,1286215.33,38029.75,4/7/26,sale,buyer,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
443,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,25,Olive,Knight,Manager,FT,2/24/22,oliveknight@dreamhomesnyc.com,2125550025,,,,,64,Chris,Bailey,,,5551640064,chris.bailey64@email.com,Individual,1442,NY,New York,11201,4,Townhouse,4,3,,,73,10001,22A,986,8th Ave,New York,NY,New York,3,Apartment,73,3601,Active,,,,,,443,3506.4,82.71,4/8/26,sale,buyer,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
444,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,(203) 555-1919,51,Jakob,Calhoun,Agent,FT,4/22/20,jakobcalhoun@dreamhomesnyc.com,203-555-0051,1051,4/22/20,4/22/22,CT,51,,,Stonebridge Inc,61-1000051,5551510051,deals51@stonebridgeinc.com,Corporation,1443,NJ,Greenwich,6830,2,House,2,2,2,Pool,162,6830,1A,64,Mason St,Greenwich,CT,Fairfield,5,Co-op,162,2643280,Closed,444,4/5/26,15:00,commuting buyer,scheduled,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
445,2,Jersey City Office,90 Hudson St,JERSEY CITY,NJ,7302,2015551212,12,Emiliano,Durham,Transaction Coordinator,FT,1/25/23,emilianodurham@dreamhomesnyc.com,2015550012,,,,,197,Ruby,Garcia,,,5552970197,ruby.garcia197@email.com,Individual,1444,NJ,JERSEY CITY,7042,3,Apartment,2,3,,,31,7302,18A,353,Grand St,Jersey City,NJ,Hudson,3,Apartment,31,6416,Active,445,4/6/26,9:00,late showing,scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
446,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,11,Nayeli,Robertson,Agent,PT,12/23/22,nayelirobertson@dreamhomesnyc.com,2015550011,1011,12/23/22,12/23/24,NJ,183,Lina,Morris,,,5552830183,lina.morris183@email.com,Individual,1445,NJ,New York,7302,1,Condo,1,3,,,29,7302,,807,Grand St,Jersey City,NJ,Hudson,1,Condo,29,1284482,Closed,446,4/7/26,17:15,family interested in schools,Scheduled,446,1293490.87,34202.24,4/11/26,sale,buyer,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
447,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,(203) 555-1818,46,Darius,Beasley,Agent,FT,11/12/22,dariusbeasley@dreamhomesnyc.com,203-555-0046,1046,11/12/22,11/12/24,CT,59,Sara,Scott,,,5551590059,sara.scott59@email.com,Individual,1446,CT,Montclair,6901,1,Condo,1,3,5,Doorman,137,6901,,226,Atlantic St,Stamford,CT,Fairfield,1,Condo,137,1174475,Active,,,,,,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
448,6,Brooklyn Heights Office,200 Montague St,brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,134,Tara,Hall,,,5552340134,tara.hall134@email.com,Individual,1447,NY,BROOKLYN,11201,1,Condo,1,2,6,Laundry,103,11201,,693,Court St,Brooklyn,NY,Kings,3,Apartment,103,3737,Active,448,4/9/26,9:00,First showing,scheduled,448,3729.87,126.12,4/13/26,rental,owner,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
449,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,90,John,Ward,,,5551900090,john.ward90@email.com,Individual,1448,CT,New York,6830,3,Apartment,4,3,6,Laundry,152,6830,,762,Putnam Ave,Greenwich,CT,Fairfield,3,Apartment,152,8184,Closed,449,4/10/26,12:00,First showing,Scheduled,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
450,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,77,,,North Elm Partners,87-1000077,5551770077,deals77@northelmpartners.com,Corporation,1449,CT,Stamford,8542,3,Apartment,2,1,4,Elevator,60,8542,,875,Witherspoon St,Princeton,NJ,Mercer,4,Townhouse,60,1599778,Withdrawn,450,4/11/26,10:30,virtual tour,Canceled,450,1518628.48,45531.58,3/1/26,sale,seller,450,5/5/26,14:00,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,ferry
451,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,27,Bella,Patel,,,5551270027,bella.patel27@email.com,Individual,1450,NY,New York,6830,4,Townhouse,4,2,,,108,11201,,920,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,108,1371150,Active,451,4/12/26,15:00,virtual tour,Completed,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
452,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,46,Darius,Beasley,Agent,FT,11/12/22,dariusbeasley@dreamhomesnyc.com,2035550046,1046,11/12/22,11/12/24,CT,145,Priya,Roe,,,5552450145,priya.roe145@email.com,Individual,1451,CT,Stamford,10601,1,Condo,1,3,1,Gym,144,6901,32B,729,Atlantic St,Stamford,CT,Fairfield,1,Condo,144,1497196,Closed,452,4/13/26,10:30,late showing,completed,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
453,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,3,Hana,Mora,Agent,FT,4/7/21,hanamora@dreamhomesnyc.com,2015550003,1003,4/7/21,4/7/23,NJ,113,Hannah,Cooper,,,5552130113,hannah.cooper113@email.com,Individual,1452,CT,Hoboken,10601,4,Townhouse,1,1,1,Gym,11,7030,,931,Washington St,Hoboken,NJ,Hudson,4,Townhouse,11,885612,Pending,453,4/14/26,13:30,First showing,scheduled,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
454,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,71,Ryan,Price,,,5551710071,ryan.price71@email.com,Individual,1453,NY,Brooklyn,11201,3,Apartment,1,1,,,91,11201,15A,979,Montague St,Brooklyn,NY,Kings,1,Condo,91,1229849,Active,454,4/15/26,12:00,price sensitive,scheduled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
455,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,25,Olive,Knight,Manager,FT,2/24/22,oliveknight@dreamhomesnyc.com,2125550025,,,,,185,Eva,Cooper,,,5552850185,eva.cooper185@email.com,Individual,1454,NY,New York,7042,2,House,2,2,,,82,10001,,191,W 28th St,New York,NY,New York,1,Condo,82,1358833,Active,455,4/16/26,10:30,late showing,Scheduled,455,1348459.96,39531.76,3/6/26,sale,seller,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,ferry
456,6,Brooklyn Heights Office,200 Montague Street,Brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,20,Mason,Ross,,,5551200020,mason.ross20@email.com,Individual,1455,NY,Brooklyn,11201,4,Townhouse,2,1,4,Elevator,102,11201,17B,406,Joralemon St,Brooklyn,NY,Kings,5,Co-op,102,677189,Closed,456,4/17/26,17:15,investor inquiry,completed,,,,,,,456,4/6/26,12:00,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
457,4,Princeton Office,55 Nassau Street,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,171,Zoe,Patel,,,5552710171,zoe.patel171@email.com,Individual,1456,NJ,Princeton,8542,4,Townhouse,1,2,2,Pool,63,8542,,835,Witherspoon St,Princeton,NJ,Mercer,4,Townhouse,63,1095188,Active,,,,repeat row,,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,bus
458,8,Stamford Office,300 Atlantic St,STAMFORD,CT,6901,2035551818,44,August,Walsh,Senior Agent,FT,9/8/20,augustwalsh@dreamhomesnyc.com,2035550044,1044,9/8/20,9/8/22,CT,146,Ethan,Lee,,,5552460146,ethan.lee146@email.com,Individual,1457,CT,STAMFORD,6901,3,Apartment,3,2,,,143,6901,24B,283,Summer St,Stamford,CT,Fairfield,3,Apartment,143,5706,Active,,,,,,,,,,,,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
459,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,8,Adler,Krueger,Senior Agent,FT,9/17/19,adlerkrueger@dreamhomesnyc.com,2015550008,1008,9/17/19,9/17/21,NJ,83,Hannah,Scott,,,5551830083,hannah.scott83@email.com,Individual,1458,CT,Jersey City,7302,3,Apartment,3,2,2,Pool,20,7302,28B,937,Grove St,Jersey City,NJ,Hudson,3,Apartment,20,2679,Active,459,4/20/26,17:15,family interested in schools,scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,train
460,8,Stamford Office,300 Atlantic Street,Stamford,CT,6901,2035551818,47,Jaylah,Hodges,Agent,PT,12/14/23,jaylahhodges@dreamhomesnyc.com,2035550047,1047,12/14/23,12/14/25,CT,17,,,Blue Peak LLC,27-1000017,5551170017,deals17@bluepeakllc.com,Corporation,1459,NJ,Stamford,6901,2,House,2,2,1,Gym,128,6901,,744,Broad St,Stamford,CT,Fairfield,2,House,128,621082,Closed,,,,repeat row,,460,597903.89,17473.12,3/11/26,sale,buyer,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
